OBJECTID,Prov_Cod,fecha,Muestras,Muestras_Acumulados,ConfirmadosFTM,Confirmados_AcumuladosFTM,Confirmados,Confirmados_Acumulados,Positividad_Dia,POSITIVIDAD_4sem,Positividad_Acum,Recuperados,Recuperados_Acumulados,Tasa_Recup,Muertes,Defunciones_Acumulados,Letalidad_Ac,Activos,Activos_INC_14D,CONFIRM_INC_14,FALLEC_INC_14
160,01,2020/06/08 00:00:00+00,600,26056,159,6835,168,7668,0.28,0.239514832675727,0.294289223211,36,2111,0.275299947835159,2,147,3.398017736045,5410,0.309927360774,0.376413570274,0.15748031496
161,01,2020/06/09 00:00:00+00,613,26669,150,6985,134,7802,0.218597063621,0.236233559762972,0.292549401927,72,2183,0.279800051268905,3,150,3.418226095872,5469,0.309312903998,0.377228596646,0.162790697674
162,01,2020/06/10 00:00:00+00,858,27527,240,7225,228,8030,0.265734265734,0.23802217727875,0.291713590293,49,2232,0.277957658779577,3,153,3.42801992528,5645,0.331367924528,0.387832699619,0.186046511627
163,01,2020/06/11 00:00:00+00,346,27873,103,7328,125,8155,0.3612716763,0.23731909512435,0.292577045886,108,2340,0.286940527283875,1,154,3.417903126916,5661,0.323281907433,0.388794277929,0.184615384615
164,01,2020/06/12 00:00:00+00,811,28684,201,7529,187,8342,0.230579531442,0.236933797909408,0.290824152837,103,2443,0.292855430352433,5,159,3.438503955885,5740,0.336748952026,0.39966442953,0.213740458015
165,01,2020/06/13 00:00:00+00,630,29314,175,7704,143,8485,0.226984126984,0.237486398258977,0.289452138909,67,2510,0.295816146140247,1,160,3.45480259281,5815,0.35075493612,0.404568780003,0.212121212121
166,01,2020/06/14 00:00:00+00,187,29501,52,7756,87,8572,0.465240641711,0.239281536026426,0.290566421477,94,2604,0.303779748016799,3,163,3.441553896406,5805,0.346243042671,0.399967336273,0.225563909774
167,01,2020/06/15 00:00:00+00,857,30358,228,7984,227,8799,0.264877479579,0.240837007304073,0.289841228012,52,2656,0.301852483236731,1,164,3.450164791453,5979,0.340883606189,0.391806390382,0.223880597014
168,01,2020/06/16 00:00:00+00,979,31337,220,8204,223,9022,0.227783452502,0.239837398373984,0.287902479497,55,2711,0.300487696741299,1,165,3.473398359565,6146,0.321152192605,0.375514560146,0.204379562043
169,01,2020/06/17 00:00:00+00,1030,32367,285,8489,301,9323,0.292233009708,0.24234034699151,0.288040287947,66,2777,0.297865493939719,4,169,3.471736565483,6377,0.335777126099,0.38776421554,0.233576642335
170,01,2020/06/18 00:00:00+00,1176,33543,277,8766,306,9629,0.260204081632,0.243262453355446,0.287064365143,111,2888,0.299927302939038,0,169,3.483539308339,6572,0.344242176314,0.39793844367,0.207142857142
171,01,2020/06/19 00:00:00+00,890,34433,263,9029,236,9865,0.265168539325,0.245766643470193,0.286498417216,92,2980,0.302078053725291,4,173,3.490420679168,6712,0.351863041289,0.398100907029,0.226950354609
172,01,2020/06/20 00:00:00+00,775,35208,230,9259,234,10099,0.30193548387,0.249273048634472,0.286838218586,62,3042,0.301217942370532,1,174,3.486285770868,6883,0.306319984816,0.36068445163,0.225352112676
173,01,2020/06/21 00:00:00+00,173,35381,67,9326,122,10221,0.705202312138,0.250490705461263,0.28888386422,89,3131,0.30633010468643,1,175,3.461598669406,6915,0.309659090909,0.3628,0.206896551724
174,01,2020/06/22 00:00:00+00,918,36299,220,9546,272,10493,0.296296296296,0.250096701110681,0.289071324278,83,3214,0.306299437720385,0,175,3.45935385495,7104,0.313123844731,0.368414188836,0.190476190476
175,01,2020/06/23 00:00:00+00,1232,37531,350,9896,333,10826,0.270292207792,0.251996167358671,0.288454877301,54,3268,0.301865878440791,1,176,3.466746720857,7382,0.349789723898,0.387592924891,0.173333333333
176,01,2020/06/24 00:00:00+00,1149,38680,272,10168,323,11149,0.281114012184,0.251869423959569,0.288236814891,88,3356,0.301013543815589,2,178,3.469369450174,7615,0.348981399468,0.388418430884,0.16339869281
177,01,2020/06/25 00:00:00+00,1276,39956,358,10526,342,11491,0.268025078369,0.253840417598807,0.287591350485,83,3439,0.299277695587851,1,179,3.477156035157,7873,0.390743684861,0.409074187614,0.162337662337
178,01,2020/06/26 00:00:00+00,859,40815,234,10760,224,11715,0.260768335273,0.255573442606956,0.287026828371,81,3520,0.300469483568075,3,182,3.483994878361,8013,0.395993031358,0.404339486933,0.14465408805
179,01,2020/06/27 00:00:00+00,630,41445,195,10955,203,11918,0.322222222222,0.258440046565774,0.287561828929,88,3608,0.302735358281591,4,186,3.477513005537,8124,0.397076526225,0.404596346493,0.1625
180,01,2020/06/28 00:00:00+00,284,41729,80,11035,361,12279,1.271126760563,0.26030411186623,0.294255793333,74,3682,0.299861552243668,2,188,3.398403778809,8409,0.448578811369,0.432454503033,0.153374233128
181,01,2020/06/29 00:00:00+00,1132,42861,298,11333,404,12683,0.356890459363,0.260518705103088,0.295910034763,56,3738,0.2947252227391,3,191,3.379405503429,8754,0.464124435524,0.441413797022,0.164634146341
182,01,2020/06/30 00:00:00+00,891,43752,265,11598,303,12986,0.340067340067,0.263669279068702,0.296809288718,49,3787,0.291621746496227,6,197,3.36916679501,9002,0.464692482915,0.439370427843,0.193939393939
183,01,2020/07/01 00:00:00+00,1291,45043,513,12111,651,13637,0.504260263361,0.272866886489905,0.302755145083,62,3849,0.282246828481338,2,199,3.30299919337,9589,0.503685118394,0.462726590153,0.177514792899
184,01,2020/07/02 00:00:00+00,1384,46427,408,12519,386,14023,0.278901734104,0.275035936751318,0.302044069183,76,3925,0.279897311559581,0,199,3.310775155102,9899,0.506238587948,0.45632983695,0.177514792899
185,01,2020/07/03 00:00:00+00,1350,47777,394,12913,368,14391,0.272592592592,0.277063055438003,0.301211880193,102,4027,0.279827670071572,2,201,3.31992217358,10163,0.514153754469,0.458793715154,0.161849710982
186,01,2020/07/04 00:00:00+00,762,48539,207,13120,256,14647,0.335958005249,0.277202726584196,0.301757349759,102,4129,0.281900730525022,4,205,3.313920939441,10313,0.498329216911,0.450341617981,0.17816091954
187,01,2020/07/05 00:00:00+00,379,48918,106,13226,186,14833,0.490765171503,0.278795038393385,0.303221717977,95,4224,0.284770444279647,2,207,3.297916807119,10402,0.504266088214,0.451227864201,0.182857142857
188,01,2020/07/06 00:00:00+00,1314,50232,331,13557,310,15143,0.235920852359,0.277728446884081,0.301461219939,122,4346,0.286997292478373,4,211,3.317176253054,10586,0.490146396396,0.443152577909,0.205714285714
189,01,2020/07/07 00:00:00+00,1127,51359,334,13891,344,15487,0.305235137533,0.278860214203849,0.301544033178,41,4387,0.283269839219991,4,215,3.316265254729,10885,0.474532646979,0.430537594679,0.22159090909
190,01,2020/07/08 00:00:00+00,1301,52660,497,14388,446,15933,0.342813220599,0.284829364010619,0.302563615647,88,4475,0.280863616393648,6,221,3.305090064645,11237,0.475640183847,0.42909677998,0.241573033707
191,01,2020/07/09 00:00:00+00,1353,54013,417,14805,402,16335,0.297117516629,0.286188930000755,0.302427193453,84,4559,0.279093970003061,2,223,3.306580961126,11553,0.467420297218,0.421547297885,0.245810055865
192,01,2020/07/10 00:00:00+00,1561,55574,542,15347,477,16812,0.305573350416,0.289484134146782,0.302515564832,120,4679,0.278313109683559,3,226,3.305615036878,11907,0.485960314488,0.435083226632,0.241758241758
193,01,2020/07/11 00:00:00+00,1020,56594,344,15691,287,17099,0.281372549019,0.292439985668219,0.30213450189,76,4755,0.27808643780338,1,227,3.309784197906,12117,0.491506646971,0.434720590703,0.220430107526
194,01,2020/07/12 00:00:00+00,441,57035,123,15814,143,17242,0.324263038548,0.292557988528552,0.302305601823,54,4809,0.27891195916947,3,230,3.307910915207,12203,0.451183256035,0.404186008632,0.223404255319
195,01,2020/07/13 00:00:00+00,1307,58342,452,16266,406,17648,0.310635042081,0.295066051801255,0.302492201158,81,4890,0.277085222121487,7,237,3.305870353581,12521,0.430317569111,0.391468895371,0.240837696335
196,01,2020/07/14 00:00:00+00,1361,59703,475,16741,438,18086,0.321822189566,0.29841540296473,0.302932850945,39,4929,0.272531239632865,5,242,3.301061594603,12915,0.434681181959,0.392730632989,0.228426395939
197,01,2020/07/15 00:00:00+00,1560,61263,614,17355,640,18726,0.410256410256,0.30578760943661,0.305665736251,83,5012,0.267649257716544,3,245,3.271547580903,13469,0.404630305558,0.373175918457,0.231155778894
198,01,2020/07/16 00:00:00+00,1229,62492,349,17704,292,19018,0.237591537835,0.305892116182573,0.30432695385,69,5081,0.267167946156273,4,249,3.285939636134,13688,0.382765935953,0.356200527704,0.251256281407
199,01,2020/07/17 00:00:00+00,1303,63795,483,18187,390,19408,0.299309286262,0.311417426946979,0.304224469002,56,5137,0.264684666117065,1,250,3.28704657873,14021,0.379612319197,0.348620665693,0.243781094527
200,01,2020/07/18 00:00:00+00,876,64671,260,18447,203,19611,0.231735159817,0.311462398306766,0.303242566219,62,5199,0.265106317882821,3,253,3.297690071898,14159,0.372927373218,0.338908991602,0.234146341463
201,01,2020/07/19 00:00:00+00,542,65213,148,18595,149,19760,0.274907749077,0.311148141976337,0.303007069142,48,5247,0.265536437246964,4,257,3.300253036437,14256,0.370505671986,0.332164767747,0.241545893719
202,01,2020/07/20 00:00:00+00,1332,66545,388,18983,391,20151,0.293543543543,0.30987678090104,0.302817642197,77,5324,0.264205250359784,5,262,3.302317502853,14565,0.375873795579,0.330713861189,0.241706161137
203,01,2020/07/21 00:00:00+00,1380,67925,552,19535,472,20623,0.342028985507,0.31584772023019,0.303614280456,45,5369,0.260340396644523,11,273,3.293652717839,14981,0.376297657326,0.331632982501,0.26976744186
204,01,2020/07/22 00:00:00+00,1299,69224,437,19972,417,21040,0.321016166281,0.317925093869309,0.30394082977,45,5414,0.257319391634981,1,274,3.290114068441,15352,0.366200943312,0.320529718194,0.239819004524
205,01,2020/07/23 00:00:00+00,1676,70900,555,20527,493,21533,0.29415274463,0.321508379888268,0.303709449929,25,5439,0.252589049366089,3,277,3.292620628802,15817,0.36908162382,0.318212427303,0.242152466367
206,01,2020/07/24 00:00:00+00,1299,72199,403,20930,345,21878,0.265588914549,0.3226746890798,0.303023587584,52,5491,0.250982722369504,2,279,3.300073132827,16108,0.352817670277,0.301332381632,0.234513274336
207,01,2020/07/25 00:00:00+00,1005,73204,289,21219,253,22131,0.251741293532,0.3229182747229,0.30231954538,41,5532,0.249966110885184,4,283,3.307758348018,16316,0.346537921927,0.294286215568,0.246696035242
208,01,2020/07/26 00:00:00+00,528,73732,152,21371,158,22289,0.299242424242,0.322606621860191,0.3022975099,126,5658,0.253847189196465,2,285,3.307999461617,16346,0.339506678685,0.292715462243,0.239130434782
209,01,2020/07/27 00:00:00+00,1486,75218,362,21733,338,22627,0.227456258411,0.319448177013348,0.30081895291,154,5812,0.256861271931763,1,286,3.324258629071,16529,0.320102228256,0.282128286491,0.206751054852
210,01,2020/07/28 00:00:00+00,1652,76870,518,22251,498,23125,0.301452784503,0.321032667823223,0.300832574476,241,6053,0.261751351351351,2,288,3.324108108108,16784,0.299574138598,0.278613292049,0.190082644628
211,01,2020/07/29 00:00:00+00,1513,78383,440,22691,421,23546,0.278255122273,0.320319944558344,0.300396769707,271,6324,0.268580650641298,5,293,3.328930603924,16929,0.256886183087,0.257396133717,0.195918367346
212,01,2020/07/30 00:00:00+00,1199,79582,322,23013,313,23859,0.261050875729,0.315643185963693,0.299803975773,386,6710,0.281235592438912,3,296,3.335512804392,16853,0.231224430157,0.254548322641,0.18875502008
213,01,2020/07/31 00:00:00+00,1396,80978,347,23360,309,24168,0.221346704871,0.313768053023067,0.298451431252,243,6953,0.287694472029129,2,298,3.350628930817,16917,0.206547321874,0.245259686727,0.192
214,01,2020/08/01 00:00:00+00,962,81940,219,23579,274,24442,0.284823284823,0.31220911512455,0.298291432755,149,7102,0.290565420178381,4,302,3.352426151706,17038,0.203333568754,0.246341339044,0.193675889328
215,01,2020/08/02 00:00:00+00,689,82629,134,23713,134,24576,0.194484760522,0.310736286300968,0.297425843226,201,7303,0.297159830729167,2,304,3.362182617187,16969,0.190305836139,0.243724696356,0.182879377431
216,01,2020/08/03 00:00:00+00,1545,84174,347,24060,299,24875,0.19352750809,0.307295212162469,0.295518806282,156,7459,0.299859296482412,4,308,3.383879396984,17108,0.17459663577,0.234430053099,0.175572519083
217,01,2020/08/04 00:00:00+00,1340,85514,252,24312,225,25100,0.167910447761,0.304829658182643,0.29351918984,260,7719,0.307529880478088,0,308,3.406932270916,17073,0.139643548494,0.217087717596,0.128205128205
218,01,2020/08/05 00:00:00+00,1288,86802,230,24542,206,25306,0.159937888198,0.300510679118585,0.291537061358,265,7984,0.31549830079823,0,308,3.430095629494,17014,0.108259510161,0.202756653992,0.12408759124
219,01,2020/08/06 00:00:00+00,1358,88160,302,24844,252,25558,0.185567010309,0.294535211267606,0.289904718693,507,8491,0.332224743720166,2,310,3.449409186947,16757,0.059429727508,0.186922398179,0.119133574007
220,01,2020/08/07 00:00:00+00,1589,89749,286,25130,245,25803,0.154185022026,0.288924334004925,0.287501810605,413,8904,0.345076153935589,3,313,3.478238964461,16586,0.029674695803,0.179403967455,0.121863799283
221,01,2020/08/08 00:00:00+00,882,90631,199,25329,176,25979,0.19954648526,0.284736286618935,0.286645849654,493,9397,0.361715231533161,1,314,3.48862542823,16268,-0.002941897523,0.17387375175,0.109540636042
222,01,2020/08/09 00:00:00+00,369,91000,81,25410,74,26053,0.20054200542,0.282479800034878,0.286296703296,368,9765,0.374812881434,7,321,3.492879898668,15967,-0.023186100575,0.168872538023,0.126315789473
223,01,2020/08/10 00:00:00+00,1486,92486,287,25697,289,26342,0.194481830417,0.278779159967279,0.284821486495,479,10244,0.388884670867816,2,323,3.510971072811,15775,-0.045616794724,0.164184381491,0.12937062937
224,01,2020/08/11 00:00:00+00,1511,93997,272,25969,245,26587,0.162144275314,0.27213574533726,0.282849452642,451,10695,0.402264264490164,1,324,3.535449655846,15568,-0.072449952335,0.149708108108,0.125
225,01,2020/08/12 00:00:00+00,1200,95197,223,26192,210,26797,0.175,0.266270355553051,0.281489962918,350,11045,0.412173004440796,3,327,3.552524536328,15425,-0.088841632701,0.138070160536,0.116040955631
226,01,2020/08/13 00:00:00+00,1413,96610,228,26420,212,27009,0.150035385704,0.256457407983704,0.279567332574,410,11455,0.424117886630382,0,327,3.576955829538,15227,-0.096481338634,0.132025650697,0.104729729729
227,01,2020/08/14 00:00:00+00,1078,97688,181,26601,155,27164,0.143784786641,0.252784407319014,0.278068954221,477,11932,0.439257841260492,3,330,3.596230304815,14902,-0.119110953478,0.123965574313,0.107382550335
228,01,2020/08/15 00:00:00+00,940,98628,163,26764,155,27319,0.164893617021,0.246232021359056,0.276990307012,495,12427,0.454884878655881,1,331,3.610234635235,14561,-0.145380913252,0.117707225267,0.096026490066
229,01,2020/08/16 00:00:00+00,564,99192,85,26849,76,27395,0.134751773049,0.243388082616378,0.276181546898,291,12718,0.46424530023727,1,332,3.620806716554,14345,-0.154634922505,0.114705403645,0.092105263157
230,01,2020/08/17 00:00:00+00,1349,100541,204,27053,187,27582,0.138621200889,0.239413496376812,0.274335843088,426,13144,0.476542672757596,3,335,3.645167137988,14103,-0.175648819265,0.108824120603,0.087662337662
231,01,2020/08/18 00:00:00+00,1512,102053,260,27313,238,27820,0.157407407407,0.234595020840374,0.272603451147,335,13479,0.48450754852624,3,338,3.668332135154,14003,-0.179816083875,0.108366533864,0.097402597402
232,01,2020/08/19 00:00:00+00,1097,103150,154,27467,145,27965,0.132178669097,0.225180979418027,0.271110033931,319,13798,0.493402467369927,2,340,3.688539245485,13827,-0.18731632773,0.105073895518,0.103896103896
233,01,2020/08/20 00:00:00+00,1261,104411,270,27737,237,28202,0.187946074544,0.220678091340552,0.27010564021,345,14143,0.501489256081129,3,343,3.702255159208,13716,-0.181476397923,0.103450974254,0.106451612903
234,01,2020/08/21 00:00:00+00,1219,105630,187,27924,164,28366,0.134536505332,0.21298589116038,0.268541134147,274,14417,0.508249312557287,1,344,3.723824296693,13605,-0.17972989268,0.099329535325,0.099041533546
235,01,2020/08/22 00:00:00+00,689,106319,101,28025,95,28461,0.137880986937,0.207942555685815,0.267694391406,186,14603,0.513088085450265,3,347,3.735603106004,13511,-0.169473813621,0.095538704338,0.105095541401
236,01,2020/08/23 00:00:00+00,261,106580,34,28059,42,28503,0.160919540229,0.204937679769895,0.267432914242,134,14737,0.517033294740904,3,350,3.739255516963,13416,-0.159767019477,0.094039074194,0.090342679127
237,01,2020/08/24 00:00:00+00,1243,107823,160,28219,158,28661,0.127111826226,0.200874131002317,0.265815271324,271,15008,0.523638393635951,3,353,3.762011095216,13300,-0.156893819334,0.088034317819,0.092879256965
238,01,2020/08/25 00:00:00+00,1218,109041,173,28392,166,28827,0.136288998357,0.196877864175265,0.264368448565,307,15315,0.531272765116037,3,356,3.782599646165,13156,-0.1549331963,0.084251701959,0.098765432098
239,01,2020/08/26 00:00:00+00,1068,110109,160,28552,158,28985,0.147940074906,0.189566473118927,0.263239153929,249,15564,0.536967396929446,3,359,3.798826979472,13062,-0.153192868719,0.081650931074,0.097859327217
240,01,2020/08/27 00:00:00+00,1058,111167,122,28674,106,29091,0.100189035916,0.182497559785261,0.261687371252,338,15902,0.546629541782682,0,359,3.821353683269,12830,-0.157417744795,0.077085415972,0.097859327217
241,01,2020/08/28 00:00:00+00,964,112131,127,28801,117,29208,0.121369294605,0.177824203508556,0.260481044492,259,16161,0.553307313064914,1,360,3.839050944946,12687,-0.148637766742,0.075246649977,0.090909090909
242,01,2020/08/29 00:00:00+00,604,112735,67,28868,76,29284,0.125827814569,0.173442075762824,0.259759613252,102,16263,0.555354459773255,0,360,3.84971315394,12661,-0.130485543575,0.071927962224,0.087613293051
243,01,2020/08/30 00:00:00+00,280,113015,53,28921,90,29374,0.321428571428,0.171906677393403,0.259912401008,221,16484,0.561176550691087,0,360,3.847450125961,12530,-0.126524921575,0.072239459755,0.084337349397
244,01,2020/08/31 00:00:00+00,1164,114179,208,29129,192,29566,0.164948453608,0.171664025356577,0.25894428923,180,16664,0.563620374754786,0,360,3.861834539673,12542,-0.110685669715,0.071930969472,0.074626865671
245,01,2020/09/01 00:00:00+00,920,115099,138,29267,160,29726,0.173913043478,0.16837510105093,0.258264624366,232,16896,0.568391307273094,1,361,3.871997577877,12469,-0.109547954009,0.068511861969,0.068047337278
246,01,2020/09/02 00:00:00+00,921,116020,141,29408,140,29866,0.15200868621,0.16704910509408,0.257421134287,99,16995,0.569041719681243,1,362,3.884684926002,12509,-0.095320749258,0.067977829429,0.064705882352
247,01,2020/09/03 00:00:00+00,1095,117115,149,29557,133,29999,0.121461187214,0.165440570052453,0.256149938095,313,17308,0.576952565085503,1,363,3.903963465448,12328,-0.101195683872,0.063718885185,0.0583090379
248,01,2020/09/04 00:00:00+00,1134,118249,157,29714,132,30131,0.116402116402,0.161853168932168,0.254809765833,118,17426,0.578341243237861,1,364,3.924496365869,12341,-0.092907019478,0.062222378904,0.058139534883
249,01,2020/09/05 00:00:00+00,560,118809,74,29788,77,30208,0.1375,0.160289057123193,0.254256832394,75,17501,0.579349841101695,0,364,3.933030985169,12343,-0.086448079342,0.061382242366,0.048991354466
250,01,2020/09/06 00:00:00+00,325,119134,42,29830,48,30256,0.147692307692,0.157913202119075,0.253966122181,65,17566,0.580579058699101,0,364,3.937533051295,12326,-0.081246273106,0.061502298003,0.04
251,01,2020/09/07 00:00:00+00,1125,120259,139,29969,149,30405,0.132444444444,0.155815304692573,0.252829310072,127,17693,0.58191086992271,4,368,3.95523762539,12344,-0.071879699248,0.060849237639,0.042492917847
252,01,2020/09/08 00:00:00+00,895,121154,90,30059,113,30518,0.12625698324,0.152155713687735,0.251894283308,209,17902,0.586604626777639,1,369,3.969919391834,12247,-0.069093949528,0.058660283761,0.036516853932
253,01,2020/09/09 00:00:00+00,939,122093,130,30189,143,30661,0.152289669861,0.150199316628702,0.25112823831,177,18079,0.589641564202081,2,371,3.98202928802,12211,-0.06515081917,0.057823011902,0.033426183844
254,01,2020/09/10 00:00:00+00,1083,123176,163,30352,158,30819,0.145891043397,0.148682940777011,0.250202961615,149,18228,0.591453324248029,0,371,3.996755248385,12220,-0.047544816835,0.059399814375,0.033426183844
255,01,2020/09/11 00:00:00+00,1120,124296,154,30506,135,30954,0.120535714285,0.14758361626815,0.249034562656,160,18388,0.594042773147251,2,373,4.015506881178,12193,-0.038937495073,0.059778142974,0.036111111111
256,01,2020/09/12 00:00:00+00,590,124886,82,30588,72,31026,0.122033898305,0.146591661151555,0.248434572329,174,18562,0.598272416682782,1,374,4.025204667053,12090,-0.045099123291,0.05948640896,0.038888888888
257,01,2020/09/13 00:00:00+00,265,125151,43,30631,56,31082,0.211320754716,0.145797986653094,0.248355985968,143,18705,0.601795251270832,1,375,4.026478347596,12002,-0.042138866719,0.058146660311,0.041666666666
258,01,2020/09/14 00:00:00+00,1049,126200,144,30775,132,31214,0.12583412774,0.145364336492891,0.247337559429,150,18855,0.604055872364964,0,375,4.043057602357,11984,-0.04449051188,0.055739701007,0.041666666666
259,01,2020/09/15 00:00:00+00,829,127029,127,30902,102,31316,0.123039806996,0.145311084264573,0.246526383739,163,19018,0.607293396346915,1,376,4.05636096564,11922,-0.04386879461,0.05348852856,0.041551246537
260,01,2020/09/16 00:00:00+00,864,127893,178,31080,176,31492,0.203703703703,0.14578173374613,0.246237088816,143,19161,0.608440238790804,1,377,4.061126635335,11954,-0.044368055,0.054443179535,0.041436464088
261,01,2020/09/17 00:00:00+00,1068,128961,212,31292,177,31669,0.165730337078,0.148192631048778,0.245570366234,158,19319,0.61002873472481,0,377,4.072152578231,11973,-0.02879623621,0.055668522284,0.038567493112
262,01,2020/09/18 00:00:00+00,1168,130129,149,31441,132,31801,0.11301369863,0.144023641029629,0.244380576197,147,19466,0.612119115751077,0,377,4.091978239677,11958,-0.031034762174,0.055424645713,0.035714285714
263,01,2020/09/19 00:00:00+00,602,130731,102,31543,91,31892,0.151162790697,0.144177522807856,0.243951319885,160,19626,0.615389439357833,0,377,4.099178477361,11889,-0.03678198169,0.055746822033,0.035714285714
264,01,2020/09/20 00:00:00+00,215,130946,34,31577,27,31919,0.125581395348,0.144231940553052,0.243756968521,126,19752,0.618816378959241,0,377,4.102446818509,11790,-0.043485315593,0.0549643046,0.035714285714
265,01,2020/09/21 00:00:00+00,802,131748,119,31696,100,32019,0.124688279301,0.144508900190718,0.24303215229,123,19875,0.620725194415816,0,377,4.114681907617,11767,-0.046743357096,0.053083374444,0.024456521739
266,01,2020/09/22 00:00:00+00,682,132430,97,31793,98,32117,0.143695014662,0.145243223472995,0.242520576908,151,20026,0.623532708534421,1,378,4.123361459663,11713,-0.043602514901,0.052395307687,0.024390243902
267,01,2020/09/23 00:00:00+00,947,133377,109,31902,100,32217,0.105596620908,0.144230769230769,0.241548392901,112,20138,0.625073718844089,1,379,4.139957165471,11700,-0.041847514536,0.050748507876,0.021563342318
268,01,2020/09/24 00:00:00+00,551,133928,50,31952,57,32274,0.103448275862,0.142743188211092,0.240980228182,100,20238,0.627068228295222,0,379,4.149718039288,11657,-0.046072013093,0.047211135987,0.021563342318
269,01,2020/09/25 00:00:00+00,1175,135103,122,32074,132,32406,0.112340425531,0.142045454545455,0.23986143905,119,20357,0.628186138369438,0,379,4.16907362834,11670,-0.042893463462,0.046908315565,0.016085790884
270,01,2020/09/26 00:00:00+00,409,135512,60,32134,58,32464,0.141809290953,0.142551644497669,0.239565499734,134,20491,0.631191473632331,1,380,4.174223755544,11593,-0.041108354011,0.04634822407,0.016042780748
271,01,2020/09/27 00:00:00+00,214,135726,42,32176,76,32540,0.355140186915,0.143882388760819,0.239747727038,75,20566,0.632022126613399,0,380,4.171051014136,11594,-0.033994334277,0.046908178366,0.013333333333
272,01,2020/09/28 00:00:00+00,705,136431,92,32268,122,32662,0.17304964539,0.142936453706867,0.239403068217,138,20704,0.633886473577858,2,382,4.177055905945,11576,-0.034045393858,0.046389440635,0.018666666666
273,01,2020/09/29 00:00:00+00,917,137348,95,32363,124,32786,0.13522355507,0.13958306357633,0.238707516672,138,20842,0.635698163850424,0,382,4.189227109131,11562,-0.030196275792,0.046940860901,0.015957446808
